"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"Voorwaarde_min";"125394";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_min";"125998";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447;3;5;0;60;1
"Voorwaarde_min";"125998";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447;3;7;0;42,8571428571429;0
"Voorwaarde_min";"127710";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"127710";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"129234";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_min";"129234";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_min";"131806";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;0;66,6666666666667;1
"Voorwaarde_min";"131806";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Voorwaarde_min";"134098";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"134098";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"136402";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;1;60;0
"Voorwaarde_min";"136402";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;6;7;1;85,7142857142857;0
"Voorwaarde_min";"13686";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Voorwaarde_min";"13686";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;1;42,8571428571429;0
"Voorwaarde_min";"144094";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"144094";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_min";"15070";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_min";"15070";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_min";"151250";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_min";"151250";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_min";"152786";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,704694860742418;41,4513647749938;29,2105637276975;6;8;2;75;0
"Voorwaarde_min";"152786";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,704694860742418;41,4513647749938;29,2105637276975;6;8;1;75;0
"Voorwaarde_min";"170834";"2330";"2330_bu";"Versie 2.0";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;5;7;0;71,4285714285714;1
"Voorwaarde_min";"170834";"2330";"2330_bu";"Versie 3";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;5;6;0;83,3333333333333;1
"Voorwaarde_min";"177078";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;1;57,1428571428571;0
"Voorwaarde_min";"177078";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;2;50;0
"Voorwaarde_min";"20178";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"20178";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"20406";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"20406";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_min";"213942";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;2;57,1428571428571;0
"Voorwaarde_min";"213942";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;6;2;33,3333333333333;0
"Voorwaarde_min";"21430";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,765194370313666;114,382132088648;87,5245635387077;3;5;0;60;1
"Voorwaarde_min";"21430";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,765194370313666;114,382132088648;87,5245635387077;5;7;0;71,4285714285714;1
"Voorwaarde_min";"21714";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;0;71,4285714285714;1
"Voorwaarde_min";"21714";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;6;1;66,6666666666667;0
"Voorwaarde_min";"218322";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"218322";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_min";"225910";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;6;7;1;85,7142857142857;0
"Voorwaarde_min";"225910";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;6;1;66,6666666666667;0
"Voorwaarde_min";"226230";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,256367175307593;16,7230246124945;4,28723458250458;6;7;0;85,7142857142857;1
"Voorwaarde_min";"226230";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,256367175307593;16,7230246124945;4,28723458250458;5;6;0;83,3333333333333;1
"Voorwaarde_min";"23538";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;6;1;0;0
"Voorwaarde_min";"23538";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_min";"236370";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;1;57,1428571428571;0
"Voorwaarde_min";"236370";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;6;1;66,6666666666667;0
"Voorwaarde_min";"23762";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"23762";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_min";"2610";"4030";"4030";"Versie 2.0";"Buiten";"Atlantic";1;375,394417555413;375,394417555413;3;5;0;60;1
"Voorwaarde_min";"2610";"4030";"4030";"Versie 3";"Buiten";"Atlantic";1;375,394417555413;375,394417555413;5;7;0;71,4285714285714;1
"Voorwaarde_min";"26322";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_min";"26322";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Voorwaarde_min";"267190";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"267190";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_min";"27090";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"27090";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;0;62,5;1
"Voorwaarde_min";"27602";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_min";"27602";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Voorwaarde_min";"279478";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_min";"279478";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_min";"28126";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_min";"28126";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_min";"28370";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,871001951894246;41,4513647749938;36,1042196277;6;8;0;75;1
"Voorwaarde_min";"28370";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,871001951894246;41,4513647749938;36,1042196277;5;8;1;62,5;0
"Voorwaarde_min";"28658";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"28658";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_min";"29406";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"29406";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"295862";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,223782656804328;16,7230246124945;3,7423228775882;4;7;2;57,1428571428571;0
"Voorwaarde_min";"295862";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,223782656804328;16,7230246124945;3,7423228775882;3;6;2;50;0
"Voorwaarde_min";"29622";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,698568377871301;41,4513647749938;28,956612651419;8;8;0;100;1
"Voorwaarde_min";"29622";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,698568377871301;41,4513647749938;28,956612651419;7;8;0;87,5;1
"Voorwaarde_min";"3026";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237;1;5;1;20;0
"Voorwaarde_min";"3026";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237;3;7;1;42,8571428571429;0
"Voorwaarde_min";"304338";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"304338";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;0;62,5;1
"Voorwaarde_min";"306130";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;1;87,5;0
"Voorwaarde_min";"306130";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"32466";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_min";"32466";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_min";"331702";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739;6;8;0;75;1
"Voorwaarde_min";"331702";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739;6;8;0;75;1
"Voorwaarde_min";"332726";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"332726";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_min";"33502";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"33502";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;1;42,8571428571429;0
"Voorwaarde_min";"33718";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;2;57,1428571428571;0
"Voorwaarde_min";"33718";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;6;2;33,3333333333333;0
"Voorwaarde_min";"34514";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"34514";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_min";"35090";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;0;33,3333333333333;0
"Voorwaarde_min";"35090";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;0;25;0
"Voorwaarde_min";"35794";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,787287434265829;41,4513647749938;32,6341386205219;2;8;2;25;0
"Voorwaarde_min";"35794";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,787287434265829;41,4513647749938;32,6341386205219;4;8;2;50;0
"Voorwaarde_min";"361398";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;2;57,1428571428571;0
"Voorwaarde_min";"361398";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;6;2;33,3333333333333;0
"Voorwaarde_min";"37330";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Voorwaarde_min";"37330";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;0;57,1428571428571;1
"Voorwaarde_min";"38098";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,840973736859655;41,4513647749938;34,8595091327592;7;8;0;87,5;1
"Voorwaarde_min";"38098";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,840973736859655;41,4513647749938;34,8595091327592;5;8;1;62,5;0
"Voorwaarde_min";"386422";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;2;57,1428571428571;0
"Voorwaarde_min";"386422";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;6;2;33,3333333333333;0
"Voorwaarde_min";"398546";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;8;8;0;100;1
"Voorwaarde_min";"398546";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"40054";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_min";"40054";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_min";"40146";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,731121458361115;114,382132088648;83,6272312231063;1;5;1;20;0
"Voorwaarde_min";"40146";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,731121458361115;114,382132088648;83,6272312231063;4;7;1;57,1428571428571;0
"Voorwaarde_min";"42934";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"42934";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;1;7;2;14,2857142857143;0
"Voorwaarde_min";"431314";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;7;7;0;100;1
"Voorwaarde_min";"431314";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;6;0;83,3333333333333;1
"Voorwaarde_min";"43230";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_min";"43230";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_min";"433362";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"433362";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"43566";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Voorwaarde_min";"43566";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;0;57,1428571428571;1
"Voorwaarde_min";"43858";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;6;7;0;85,7142857142857;1
"Voorwaarde_min";"43858";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;1;50;0
"Voorwaarde_min";"445266";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,599105380380149;16,7230246124945;10,0188540215751;4;7;1;57,1428571428571;0
"Voorwaarde_min";"445266";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,599105380380149;16,7230246124945;10,0188540215751;4;6;1;66,6666666666667;0
"Voorwaarde_min";"44626";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_min";"44626";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;7;7;0;100;1
"Voorwaarde_min";"45790";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"45790";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;1;37,5;0
"Voorwaarde_min";"458462";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_min";"458462";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_min";"459222";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;1;8;2;12,5;0
"Voorwaarde_min";"459222";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"46006";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_min";"46006";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;6;7;0;85,7142857142857;1
"Voorwaarde_min";"463798";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"463798";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;0;62,5;1
"Voorwaarde_min";"476086";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,675019340921222;41,4513647749938;27,9804729307015;3;8;2;37,5;0
"Voorwaarde_min";"476086";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,675019340921222;41,4513647749938;27,9804729307015;4;8;1;50;0
"Voorwaarde_min";"488054";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"488054";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"488374";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_min";"488374";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Voorwaarde_min";"492470";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,287068360317604;114,382132088648;32,8354911083198;4;5;0;80;1
"Voorwaarde_min";"492470";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,287068360317604;114,382132088648;32,8354911083198;4;7;0;57,1428571428571;1
"Voorwaarde_min";"498514";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;1;87,5;0
"Voorwaarde_min";"498514";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"50102";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"50102";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;1;42,8571428571429;0
"Voorwaarde_min";"502610";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"502610";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"503414";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;6;7;1;85,7142857142857;0
"Voorwaarde_min";"503414";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Voorwaarde_min";"504542";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;41,4513647749938;41,4501422683955;6;8;2;75;0
"Voorwaarde_min";"504542";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,999970507446378;41,4513647749938;41,4501422683955;6;8;1;75;0
"Voorwaarde_min";"5330";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"5330";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;8;8;0;100;1
"Voorwaarde_min";"5422";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"5422";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;7;2;28,5714285714286;0
"Voorwaarde_min";"54482";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_min";"54482";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;1;71,4285714285714;0
"Voorwaarde_min";"546002";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"546002";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"54994";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Voorwaarde_min";"54994";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Voorwaarde_min";"55058";"2330";"2330_bu";"Versie 2.0";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;3;7;2;42,8571428571429;0
"Voorwaarde_min";"55058";"2330";"2330_bu";"Versie 3";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;2;6;2;33,3333333333333;0
"Voorwaarde_min";"551218";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_min";"551218";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Voorwaarde_min";"579958";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,251504107602007;41,4513647749938;10,4251885066201;6;8;1;75;0
"Voorwaarde_min";"579958";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,251504107602007;41,4513647749938;10,4251885066201;7;8;0;87,5;1
"Voorwaarde_min";"583030";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Voorwaarde_min";"583030";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Voorwaarde_min";"59858";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_min";"59858";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_min";"602846";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Voorwaarde_min";"602846";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Voorwaarde_min";"60894";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_min";"60894";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;6;7;0;85,7142857142857;1
"Voorwaarde_min";"62141";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,80394270432902;59,3729147585655;47,7324216548975;1;6;1;16,6666666666667;0
"Voorwaarde_min";"62141";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,80394270432902;59,3729147585655;47,7324216548975;1;4;1;25;0
"Voorwaarde_min";"62174";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;3;25;0
"Voorwaarde_min";"62174";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;3;25;0
"Voorwaarde_min";"648566";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
