"ID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"231702";"Alopecurus pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Anthoxanthum odoratum L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Carex hirta L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";" Centaurea jacea L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Cirsium arvense (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Dactylis glomerata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Festuca rubra L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Holcus lanatus L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Lolium perenne L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Plantago lanceolata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Poa pratensis L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Poa trivialis L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Ranunculus acris L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Ranunculus repens L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Rumex acetosa L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Sanguisorba officinalis L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Taraxacum";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Trifolium pratense L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"231702";"Trifolium repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Anthoxanthum";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Bromus hordeaceus L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Geum urbanum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Glechoma hederacea L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Holcus lanatus L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Hypericum";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Lathyrus pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Plantago lanceolata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Poa pratensis L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Potentilla anserina L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Ranunculus acris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Ranunculus repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Rumex acetosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Rumex thyrsiflorus Fingerh.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Stellaria graminea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Taraxacum Wiggers sectie Subvulgaria Christians.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Trifolium pratense L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Trifolium repens L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Veronica chamaedrys L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"243846";"Vicia";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Agrostis capillaris L.";52;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Alopecurus pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Anthoxanthum odoratum L.";70;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Holcus lanatus L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Hypochaeris radicata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Leontodon autumnalis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Plantago lanceolata L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Ranunculus acris L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Ranunculus repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Rhinanthus minor L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Rumex acetosa L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Stellaria graminea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Taraxacum Wiggers sectie Subvulgaria Christians.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Trifolium dubium Sibth.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Trifolium pratense L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"258390";"Trifolium repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Prunus avium (L.) L.";80;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Bellis perennis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Bromus hordeaceus L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";" Centaurea jacea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Cirsium arvense (L.) Scop.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Cirsium vulgare (Savi) Ten.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Dactylis glomerata L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Daucus carota L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Festuca pratensis Huds.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Galeopsis tetrahit L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Lolium perenne L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Medicago lupulina L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Plantago lanceolata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Plantago major L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Poa pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Poa trivialis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Prunella vulgaris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Prunus avium (L.) L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Ranunculus acris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Ranunculus repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Sisymbrium";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Stellaria media (L.) Vill. subsp. media";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Taraxacum Wiggers sectie Subvulgaria Christians.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Trifolium pratense L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Trifolium repens L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"308098";"Veronica chamaedrys L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Alopecurus pratensis L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Anthoxanthum odoratum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Cardamine pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Cerastium fontanum Baumg.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Dactylis glomerata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Equisetum arvense L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Holcus lanatus L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Lolium perenne L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Lotus pedunculatus Cav.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Lychnis flos-cuculi L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Mentha aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Phalaris arundinacea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Plantago lanceolata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Polygonum amphibium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Ranunculus acris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Ranunculus repens L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Rumex acetosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Taraxacum";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Trifolium dubium Sibth.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Trifolium pratense L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"327153";"Vicia cracca L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Achillea millefolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Anthoxanthum odoratum L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Calamagrostis epigejos (L.) Roth";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Dactylis glomerata L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Festuca rubra L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Holcus lanatus L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Hypericum";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Leucanthemum vulgare Lam.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Lotus pedunculatus Cav.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Plantago lanceolata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Ranunculus repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Rumex acetosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"333385";"Viola";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Alopecurus pratensis L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Elymus repens (L.) Gould";52;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Myosotis cespitosa C.F. Schultz";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Oenanthe silaifolia Bieb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Phalaris arundinacea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Poa trivialis L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Polygonum amphibium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Ranunculus repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Scirpus sylvaticus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"366225";"Silaum silaus (L.) Schinz et Thell.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Angelica sylvestris L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Carex";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Cirsium palustre (L.) Scop.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Equisetum palustre L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Filipendula ulmaria (L.) Maxim.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Galium palustre L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Glechoma hederacea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Holcus lanatus L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Lathyrus pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Lotus pedunculatus Cav.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Lychnis flos-cuculi L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Mentha aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Myosotis scorpioides L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Poa pratensis L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Ranunculus repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"386674";"Rumex acetosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Ajuga reptans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Angelica";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Anthoxanthum";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Anthriscus sylvestris (L.) Hoffmann";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";" Centaurea jacea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Cirsium palustre (L.) Scop.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Dactylis glomerata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Festuca rubra L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Hedera helix L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Heracleum sphondylium L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Holcus lanatus L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Hypericum";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Leucanthemum vulgare Lam.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Lotus";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Potentilla sterilis (L.) Garcke";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Ranunculus acris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Ranunculus repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Rubus";52;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Rumex acetosa L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"398529";"Stellaria holostea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Anthoxanthum odoratum L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Holcus lanatus L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Hypericum dubium Leers";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Lotus corniculatus L. subsp. corniculatus";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Plantago lanceolata L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Ranunculus acris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Ranunculus repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Rumex acetosa L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Rumex acetosella L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"409654";"Taraxacum Wiggers sectie Subvulgaria Christians.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"452066";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"452066";"Crepis biennis L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"452066";"Dactylis glomerata L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"452066";"Holcus lanatus L.";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
